Common_RowID,SMILES_Solvent,y_true,learner,feature_layer,seed,Solvent
81990,CN1CCCC1=O,0.7815153157472204,XGBoost,CAT-Solv-47,42,NMP
81991,CN1CCCC1=O,0.873034139518648,XGBoost,CAT-Solv-47,42,NMP
82002,CS(C)=O,0.4152029259500309,XGBoost,CAT-Solv-47,42,DMSO
82003,CS(C)=O,0.4793460943018006,XGBoost,CAT-Solv-47,42,DMSO
82004,CS(C)=O,0.5691221292606281,XGBoost,CAT-Solv-47,42,DMSO
82005,CS(C)=O,0.6383611199832612,XGBoost,CAT-Solv-47,42,DMSO
82006,CS(C)=O,0.7485168353089338,XGBoost,CAT-Solv-47,42,DMSO
82007,CS(C)=O,0.8250892618951503,XGBoost,CAT-Solv-47,42,DMSO
82008,CS(C)=O,0.9369839589499088,XGBoost,CAT-Solv-47,42,DMSO
82009,OCCO,-1.164463099238236,XGBoost,CAT-Solv-47,42,Ethylene glycol
82010,OCCO,-1.0878080118937845,XGBoost,CAT-Solv-47,42,Ethylene glycol
82011,OCCO,-1.0019118659776889,XGBoost,CAT-Solv-47,42,Ethylene glycol
82012,OCCO,-0.9229210899656312,XGBoost,CAT-Solv-47,42,Ethylene glycol
82013,OCCO,-0.8309339069584224,XGBoost,CAT-Solv-47,42,Ethylene glycol
82014,OCCO,-0.7520716702245094,XGBoost,CAT-Solv-47,42,Ethylene glycol
82015,OCCO,-0.6846852717349677,XGBoost,CAT-Solv-47,42,Ethylene glycol
82016,OCCO,-0.6188332710538098,XGBoost,CAT-Solv-47,42,Ethylene glycol
82017,OCCO,-0.5409868257657904,XGBoost,CAT-Solv-47,42,Ethylene glycol
82018,OCCO,-0.4829418537445212,XGBoost,CAT-Solv-47,42,Ethylene glycol
82180,C1CCCCC1,-2.1985258252505804,XGBoost,CAT-Solv-47,42,Cyclohexane
82181,C1CCCCC1,-2.0923524214513884,XGBoost,CAT-Solv-47,42,Cyclohexane
82182,C1CCCCC1,-1.987169035745756,XGBoost,CAT-Solv-47,42,Cyclohexane
82183,C1CCCCC1,-1.8862516841377657,XGBoost,CAT-Solv-47,42,Cyclohexane
82184,C1CCCCC1,-1.777242123524184,XGBoost,CAT-Solv-47,42,Cyclohexane
82185,C1CCCCC1,-1.6720807538422982,XGBoost,CAT-Solv-47,42,Cyclohexane
82186,C1CCCCC1,-1.5757491519726123,XGBoost,CAT-Solv-47,42,Cyclohexane
82491,CS(C)=O,1.392967458254955,XGBoost,CAT-Solv-47,42,DMSO
82492,CS(C)=O,1.4098823750873293,XGBoost,CAT-Solv-47,42,DMSO
82493,CS(C)=O,1.4289616507972387,XGBoost,CAT-Solv-47,42,DMSO
82494,CS(C)=O,1.446400136341622,XGBoost,CAT-Solv-47,42,DMSO
82495,CS(C)=O,1.4621385443065098,XGBoost,CAT-Solv-47,42,DMSO
82496,OCCO,-0.8738362390941409,XGBoost,CAT-Solv-47,42,Ethylene glycol
82497,OCCO,-0.8218236053540207,XGBoost,CAT-Solv-47,42,Ethylene glycol
82498,OCCO,-0.7807844015013587,XGBoost,CAT-Solv-47,42,Ethylene glycol
82499,OCCO,-0.7417233795970247,XGBoost,CAT-Solv-47,42,Ethylene glycol
82500,OCCO,-0.7096626147244168,XGBoost,CAT-Solv-47,42,Ethylene glycol
82565,CCCOC(C)=O,-0.9684250902490302,XGBoost,CAT-Solv-47,42,n-Pr acetate
82566,CCCOC(C)=O,-0.8882772592547089,XGBoost,CAT-Solv-47,42,n-Pr acetate
82567,CCCOC(C)=O,-0.8105290740813024,XGBoost,CAT-Solv-47,42,n-Pr acetate
82568,CCCOC(C)=O,-0.7255458163641799,XGBoost,CAT-Solv-47,42,n-Pr acetate
82569,CCCOC(C)=O,-0.6369871998065239,XGBoost,CAT-Solv-47,42,n-Pr acetate
82570,CCCOC(C)=O,-0.5468387101162264,XGBoost,CAT-Solv-47,42,n-Pr acetate
82571,CCCOC(C)=O,-0.476673278919252,XGBoost,CAT-Solv-47,42,n-Pr acetate
82572,CCCOC(C)=O,-0.3969577514993794,XGBoost,CAT-Solv-47,42,n-Pr acetate
82573,CCCOC(C)=O,-0.3278180092701357,XGBoost,CAT-Solv-47,42,n-Pr acetate
82663,CCCOC(C)=O,0.4333120319119867,XGBoost,CAT-Solv-47,42,n-Pr acetate
82664,CCCOC(C)=O,0.5798025122542219,XGBoost,CAT-Solv-47,42,n-Pr acetate
82665,CCCOC(C)=O,0.778520043046272,XGBoost,CAT-Solv-47,42,n-Pr acetate
82666,CCCOC(C)=O,0.9484491210985564,XGBoost,CAT-Solv-47,42,n-Pr acetate
82667,CCCOC(C)=O,1.0990295522935891,XGBoost,CAT-Solv-47,42,n-Pr acetate
82668,CCCOC(C)=O,1.3275813465188069,XGBoost,CAT-Solv-47,42,n-Pr acetate
82669,CCCOC(C)=O,1.5803164781434125,XGBoost,CAT-Solv-47,42,n-Pr acetate
82670,CCCOC(C)=O,1.921979714590376,XGBoost,CAT-Solv-47,42,n-Pr acetate
82725,C1CCCCC1,0.3970652996754384,XGBoost,CAT-Solv-47,42,Cyclohexane
82726,C1CCCCC1,0.5211150632874159,XGBoost,CAT-Solv-47,42,Cyclohexane
82727,C1CCCCC1,0.6157059567569187,XGBoost,CAT-Solv-47,42,Cyclohexane
82728,C1CCCCC1,0.7255612914031215,XGBoost,CAT-Solv-47,42,Cyclohexane
82729,C1CCCCC1,0.858671563485723,XGBoost,CAT-Solv-47,42,Cyclohexane
82730,C1CCCCC1,0.9846576429391758,XGBoost,CAT-Solv-47,42,Cyclohexane
82731,C1CCCCC1,1.1283511218481563,XGBoost,CAT-Solv-47,42,Cyclohexane
82820,C1CCCCC1,-1.4036650922461231,XGBoost,CAT-Solv-47,42,Cyclohexane
82821,C1CCCCC1,-1.2389011655761997,XGBoost,CAT-Solv-47,42,Cyclohexane
82822,C1CCCCC1,-1.0768965045727168,XGBoost,CAT-Solv-47,42,Cyclohexane
82823,C1CCCCC1,-0.8716580314384732,XGBoost,CAT-Solv-47,42,Cyclohexane
82824,C1CCCCC1,-0.6416131490865522,XGBoost,CAT-Solv-47,42,Cyclohexane
82825,C1CCCCC1,-0.4534649255009358,XGBoost,CAT-Solv-47,42,Cyclohexane
82826,C1CCCCC1,-0.2261017720061663,XGBoost,CAT-Solv-47,42,Cyclohexane
82827,C1CCCCC1,0.0376301265832683,XGBoost,CAT-Solv-47,42,Cyclohexane
82828,C1CCCCC1,0.2406247683546711,XGBoost,CAT-Solv-47,42,Cyclohexane
83319,CN1CCCC1=O,-0.8570460750908923,XGBoost,CAT-Solv-47,42,NMP
83320,CN1CCCC1=O,-0.8289313626413284,XGBoost,CAT-Solv-47,42,NMP
83321,CN1CCCC1=O,-0.7074326440697701,XGBoost,CAT-Solv-47,42,NMP
83322,CN1CCCC1=O,-0.6652183771225215,XGBoost,CAT-Solv-47,42,NMP
83323,CN1CCCC1=O,-0.6359377482809256,XGBoost,CAT-Solv-47,42,NMP
83812,CCCOC(C)=O,-2.265122765696869,XGBoost,CAT-Solv-47,42,n-Pr acetate
83813,CCCOC(C)=O,-2.140448181667895,XGBoost,CAT-Solv-47,42,n-Pr acetate
83814,CCCOC(C)=O,-2.049839627787428,XGBoost,CAT-Solv-47,42,n-Pr acetate
83815,CCCOC(C)=O,-1.94610866143658,XGBoost,CAT-Solv-47,42,n-Pr acetate
83816,CCCOC(C)=O,-1.8489700398345532,XGBoost,CAT-Solv-47,42,n-Pr acetate
83817,CCCOC(C)=O,-1.7658009623892594,XGBoost,CAT-Solv-47,42,n-Pr acetate
83818,CCCOC(C)=O,-1.67949312486304,XGBoost,CAT-Solv-47,42,n-Pr acetate
83819,CCCOC(C)=O,-1.6059427001881033,XGBoost,CAT-Solv-47,42,n-Pr acetate
83820,CCCOC(C)=O,-1.532098794901658,XGBoost,CAT-Solv-47,42,n-Pr acetate
83875,CN1CCCC1=O,0.1486030494743911,XGBoost,CAT-Solv-47,42,NMP
83876,CN1CCCC1=O,0.1284574238149553,XGBoost,CAT-Solv-47,42,NMP
83926,CCCOC(C)=O,-1.3202515299784894,XGBoost,CAT-Solv-47,42,n-Pr acetate
83927,CCCOC(C)=O,-1.2522644565147625,XGBoost,CAT-Solv-47,42,n-Pr acetate
83928,CCCOC(C)=O,-1.1610555478131264,XGBoost,CAT-Solv-47,42,n-Pr acetate
83929,CCCOC(C)=O,-1.0992135448775138,XGBoost,CAT-Solv-47,42,n-Pr acetate
83930,CCCOC(C)=O,-1.0328793576669606,XGBoost,CAT-Solv-47,42,n-Pr acetate
83931,CCCOC(C)=O,-0.966840345052124,XGBoost,CAT-Solv-47,42,n-Pr acetate
83932,CCCOC(C)=O,-0.9024102201804728,XGBoost,CAT-Solv-47,42,n-Pr acetate
83933,CCCOC(C)=O,-0.8386845077826444,XGBoost,CAT-Solv-47,42,n-Pr acetate
83934,CCCOC(C)=O,-0.780095166784286,XGBoost,CAT-Solv-47,42,n-Pr acetate
83935,CCCOC(C)=O,-0.7239334021426151,XGBoost,CAT-Solv-47,42,n-Pr acetate
84429,OCCO,-2.2776722518573527,XGBoost,CAT-Solv-47,42,Ethylene glycol
84430,OCCO,-2.2283215788117317,XGBoost,CAT-Solv-47,42,Ethylene glycol
84431,OCCO,-2.187705500815867,XGBoost,CAT-Solv-47,42,Ethylene glycol
84432,OCCO,-2.13824351710751,XGBoost,CAT-Solv-47,42,Ethylene glycol
84433,OCCO,-2.0844445361849546,XGBoost,CAT-Solv-47,42,Ethylene glycol
84434,OCCO,-2.035176294773819,XGBoost,CAT-Solv-47,42,Ethylene glycol
84435,OCCO,-1.9798155315812975,XGBoost,CAT-Solv-47,42,Ethylene glycol
84436,OCCO,-1.9450362179619365,XGBoost,CAT-Solv-47,42,Ethylene glycol
84437,OCCO,-1.8883355916774316,XGBoost,CAT-Solv-47,42,Ethylene glycol
84438,OCCO,-1.837879049646474,XGBoost,CAT-Solv-47,42,Ethylene glycol
84653,OCCO,-0.866970567083872,XGBoost,CAT-Solv-47,42,Ethylene glycol
84654,OCCO,-0.7826046090071324,XGBoost,CAT-Solv-47,42,Ethylene glycol
84655,OCCO,-0.7070173523276156,XGBoost,CAT-Solv-47,42,Ethylene glycol
84656,OCCO,-0.646693765900949,XGBoost,CAT-Solv-47,42,Ethylene glycol
84657,OCCO,-0.5882575691313391,XGBoost,CAT-Solv-47,42,Ethylene glycol
84721,CCCOC(C)=O,-0.6456092976102742,XGBoost,CAT-Solv-47,42,n-Pr acetate
84722,CCCOC(C)=O,-0.560306921530612,XGBoost,CAT-Solv-47,42,n-Pr acetate
84723,CCCOC(C)=O,-0.4897622911703077,XGBoost,CAT-Solv-47,42,n-Pr acetate
84724,CCCOC(C)=O,-0.425331058566876,XGBoost,CAT-Solv-47,42,n-Pr acetate
84725,CCCOC(C)=O,-0.3547965051395923,XGBoost,CAT-Solv-47,42,n-Pr acetate
84726,CCCOC(C)=O,-0.2885908457111943,XGBoost,CAT-Solv-47,42,n-Pr acetate
84727,CCCOC(C)=O,-0.218691364702744,XGBoost,CAT-Solv-47,42,n-Pr acetate
84728,CCCOC(C)=O,-0.1562861195996173,XGBoost,CAT-Solv-47,42,n-Pr acetate
84729,CCCOC(C)=O,-0.0912789836856686,XGBoost,CAT-Solv-47,42,n-Pr acetate
84730,CCCOC(C)=O,-0.0273447975296683,XGBoost,CAT-Solv-47,42,n-Pr acetate
84761,CN1CCCC1=O,0.1251369336864559,XGBoost,CAT-Solv-47,42,NMP
84762,CN1CCCC1=O,0.1253113024489645,XGBoost,CAT-Solv-47,42,NMP
84763,CN1CCCC1=O,0.181643037196144,XGBoost,CAT-Solv-47,42,NMP
84764,CN1CCCC1=O,0.1818397873610512,XGBoost,CAT-Solv-47,42,NMP
84765,CN1CCCC1=O,0.2328075520870788,XGBoost,CAT-Solv-47,42,NMP
84766,CN1CCCC1=O,0.232951474699765,XGBoost,CAT-Solv-47,42,NMP
84767,CN1CCCC1=O,0.2840550355019418,XGBoost,CAT-Solv-47,42,NMP
84768,CN1CCCC1=O,0.2841541020120646,XGBoost,CAT-Solv-47,42,NMP
84769,CN1CCCC1=O,0.332534400201667,XGBoost,CAT-Solv-47,42,NMP
84770,CN1CCCC1=O,0.3325649379056092,XGBoost,CAT-Solv-47,42,NMP
84771,CN1CCCC1=O,0.3831287127440502,XGBoost,CAT-Solv-47,42,NMP
84772,CN1CCCC1=O,0.3832135364016585,XGBoost,CAT-Solv-47,42,NMP
84773,CN1CCCC1=O,0.4344274724314216,XGBoost,CAT-Solv-47,42,NMP
84774,CN1CCCC1=O,0.4344537328149054,XGBoost,CAT-Solv-47,42,NMP
84775,CN1CCCC1=O,0.4735815337086504,XGBoost,CAT-Solv-47,42,NMP
84776,CN1CCCC1=O,0.4736811191314951,XGBoost,CAT-Solv-47,42,NMP
84777,CN1CCCC1=O,0.5202741469141521,XGBoost,CAT-Solv-47,42,NMP
84778,CN1CCCC1=O,0.5202976063945265,XGBoost,CAT-Solv-47,42,NMP
84779,CN1CCCC1=O,0.5631144692090189,XGBoost,CAT-Solv-47,42,NMP
84780,CN1CCCC1=O,0.5631367774886219,XGBoost,CAT-Solv-47,42,NMP
84887,CCCOC(C)=O,-0.9679773081310408,XGBoost,CAT-Solv-47,42,n-Pr acetate
84888,CCCOC(C)=O,-0.918875475515967,XGBoost,CAT-Solv-47,42,n-Pr acetate
84889,CCCOC(C)=O,-0.8494818302601366,XGBoost,CAT-Solv-47,42,n-Pr acetate
84890,CCCOC(C)=O,-0.7998872098903774,XGBoost,CAT-Solv-47,42,n-Pr acetate
84891,CCCOC(C)=O,-0.7319147192904115,XGBoost,CAT-Solv-47,42,n-Pr acetate
84892,CCCOC(C)=O,-0.6680237012384003,XGBoost,CAT-Solv-47,42,n-Pr acetate
84893,CCCOC(C)=O,-0.6141942982910338,XGBoost,CAT-Solv-47,42,n-Pr acetate
84894,CCCOC(C)=O,-0.5387112055162264,XGBoost,CAT-Solv-47,42,n-Pr acetate
84895,CCCOC(C)=O,-0.4685570070180841,XGBoost,CAT-Solv-47,42,n-Pr acetate
84896,CCCOC(C)=O,-0.419623683509949,XGBoost,CAT-Solv-47,42,n-Pr acetate
84937,CN1CCCC1=O,0.2092917609465365,XGBoost,CAT-Solv-47,42,NMP
84938,CN1CCCC1=O,0.2474907497706708,XGBoost,CAT-Solv-47,42,NMP
84939,CN1CCCC1=O,0.2832118403332972,XGBoost,CAT-Solv-47,42,NMP
84940,CN1CCCC1=O,0.3294028254961083,XGBoost,CAT-Solv-47,42,NMP
84941,CN1CCCC1=O,0.3691099683592936,XGBoost,CAT-Solv-47,42,NMP
84942,CN1CCCC1=O,0.4094930779499618,XGBoost,CAT-Solv-47,42,NMP
84943,CN1CCCC1=O,0.4394004672431298,XGBoost,CAT-Solv-47,42,NMP
84944,CN1CCCC1=O,0.4978581267192287,XGBoost,CAT-Solv-47,42,NMP
84945,CN1CCCC1=O,0.5450414379455096,XGBoost,CAT-Solv-47,42,NMP
84946,CN1CCCC1=O,0.5899657668689322,XGBoost,CAT-Solv-47,42,NMP
85014,CCCOC(C)=O,-0.2350586585558239,XGBoost,CAT-Solv-47,42,n-Pr acetate
85015,CCCOC(C)=O,-0.1642887212930181,XGBoost,CAT-Solv-47,42,n-Pr acetate
85016,CCCOC(C)=O,-0.0887820078635888,XGBoost,CAT-Solv-47,42,n-Pr acetate
85017,CCCOC(C)=O,-0.0241720901294268,XGBoost,CAT-Solv-47,42,n-Pr acetate
85018,CCCOC(C)=O,0.0378465997281909,XGBoost,CAT-Solv-47,42,n-Pr acetate
85019,CCCOC(C)=O,0.1093182265557048,XGBoost,CAT-Solv-47,42,n-Pr acetate
85020,CCCOC(C)=O,0.1724962670473593,XGBoost,CAT-Solv-47,42,n-Pr acetate
85021,CCCOC(C)=O,0.2387097751323473,XGBoost,CAT-Solv-47,42,n-Pr acetate
85022,CCCOC(C)=O,0.2987065911529681,XGBoost,CAT-Solv-47,42,n-Pr acetate
85023,CCCOC(C)=O,0.3607067343748211,XGBoost,CAT-Solv-47,42,n-Pr acetate
85054,CN1CCCC1=O,0.5632446505770028,XGBoost,CAT-Solv-47,42,NMP
85055,CN1CCCC1=O,0.5915139821455726,XGBoost,CAT-Solv-47,42,NMP
85056,CN1CCCC1=O,0.6286594091563554,XGBoost,CAT-Solv-47,42,NMP
85057,CN1CCCC1=O,0.6593631721649423,XGBoost,CAT-Solv-47,42,NMP
85058,CN1CCCC1=O,0.6978886149253304,XGBoost,CAT-Solv-47,42,NMP
85059,CN1CCCC1=O,0.7368109184479354,XGBoost,CAT-Solv-47,42,NMP
85060,CN1CCCC1=O,0.783588126798969,XGBoost,CAT-Solv-47,42,NMP
85061,CN1CCCC1=O,0.8203989882971972,XGBoost,CAT-Solv-47,42,NMP
85062,CN1CCCC1=O,0.8706726981370172,XGBoost,CAT-Solv-47,42,NMP
85063,CN1CCCC1=O,0.9161212839208384,XGBoost,CAT-Solv-47,42,NMP
85074,C1CCCCC1,-2.4053485067957836,XGBoost,CAT-Solv-47,42,Cyclohexane
85075,C1CCCCC1,-2.325663875808666,XGBoost,CAT-Solv-47,42,Cyclohexane
85076,C1CCCCC1,-2.2897713524004053,XGBoost,CAT-Solv-47,42,Cyclohexane
85077,C1CCCCC1,-2.152796002366485,XGBoost,CAT-Solv-47,42,Cyclohexane
85078,C1CCCCC1,-2.0802444831117786,XGBoost,CAT-Solv-47,42,Cyclohexane
85079,C1CCCCC1,-2.009475776473099,XGBoost,CAT-Solv-47,42,Cyclohexane
85080,C1CCCCC1,-1.9116363619486447,XGBoost,CAT-Solv-47,42,Cyclohexane
85081,C1CCCCC1,-1.800472075454211,XGBoost,CAT-Solv-47,42,Cyclohexane
85082,C1CCCCC1,-1.7021372289418757,XGBoost,CAT-Solv-47,42,Cyclohexane
85083,C1CCCCC1,-1.60903654367612,XGBoost,CAT-Solv-47,42,Cyclohexane
85151,C1CCCCC1,-2.3454972069781226,XGBoost,CAT-Solv-47,42,Cyclohexane
85152,C1CCCCC1,-2.1957958508334756,XGBoost,CAT-Solv-47,42,Cyclohexane
85153,C1CCCCC1,-2.0813508956406155,XGBoost,CAT-Solv-47,42,Cyclohexane
85154,C1CCCCC1,-1.9984917830300204,XGBoost,CAT-Solv-47,42,Cyclohexane
85155,C1CCCCC1,-1.896380588327438,XGBoost,CAT-Solv-47,42,Cyclohexane
85156,C1CCCCC1,-1.8350412508854137,XGBoost,CAT-Solv-47,42,Cyclohexane
85157,C1CCCCC1,-1.7363212287260466,XGBoost,CAT-Solv-47,42,Cyclohexane
85158,C1CCCCC1,-1.655593192872039,XGBoost,CAT-Solv-47,42,Cyclohexane
85159,C1CCCCC1,-1.550639163798722,XGBoost,CAT-Solv-47,42,Cyclohexane
85160,C1CCCCC1,-1.4499504640100025,XGBoost,CAT-Solv-47,42,Cyclohexane
85379,CS(C)=O,0.6708693979047461,XGBoost,CAT-Solv-47,42,DMSO
85380,CS(C)=O,0.6810664954482901,XGBoost,CAT-Solv-47,42,DMSO
85381,CS(C)=O,0.6953602857875559,XGBoost,CAT-Solv-47,42,DMSO
85382,CS(C)=O,0.7060474772704578,XGBoost,CAT-Solv-47,42,DMSO
85383,CS(C)=O,0.7211672685419752,XGBoost,CAT-Solv-47,42,DMSO
85384,CS(C)=O,0.7285669721200851,XGBoost,CAT-Solv-47,42,DMSO
85385,CS(C)=O,0.7431307521228738,XGBoost,CAT-Solv-47,42,DMSO
85386,CS(C)=O,0.7556329645635025,XGBoost,CAT-Solv-47,42,DMSO
85387,OCCO,-0.4700548099558039,XGBoost,CAT-Solv-47,42,Ethylene glycol
85388,OCCO,-0.3918419801700913,XGBoost,CAT-Solv-47,42,Ethylene glycol
85389,OCCO,-0.300832506304004,XGBoost,CAT-Solv-47,42,Ethylene glycol
85390,OCCO,-0.1985881666964825,XGBoost,CAT-Solv-47,42,Ethylene glycol
85391,OCCO,-0.0989783927213488,XGBoost,CAT-Solv-47,42,Ethylene glycol
85392,OCCO,-0.0227904654814269,XGBoost,CAT-Solv-47,42,Ethylene glycol
85393,OCCO,0.0417332369104846,XGBoost,CAT-Solv-47,42,Ethylene glycol
85394,OCCO,0.1172611932160673,XGBoost,CAT-Solv-47,42,Ethylene glycol
85395,OCCO,0.1996105740050704,XGBoost,CAT-Solv-47,42,Ethylene glycol
86073,CS(C)=O,-0.2056338665102887,XGBoost,CAT-Solv-47,42,DMSO
86074,CS(C)=O,-0.0354035273692384,XGBoost,CAT-Solv-47,42,DMSO
86075,CS(C)=O,0.045685138883433,XGBoost,CAT-Solv-47,42,DMSO
86076,CS(C)=O,0.1195331159466084,XGBoost,CAT-Solv-47,42,DMSO
86077,CS(C)=O,0.2484503793830585,XGBoost,CAT-Solv-47,42,DMSO
86078,CS(C)=O,0.3628794731250422,XGBoost,CAT-Solv-47,42,DMSO
86079,CS(C)=O,0.478329989060324,XGBoost,CAT-Solv-47,42,DMSO
86080,CS(C)=O,0.5798686901923844,XGBoost,CAT-Solv-47,42,DMSO
86081,CS(C)=O,0.7822975696067441,XGBoost,CAT-Solv-47,42,DMSO
86140,CCCOC(C)=O,-1.8219821434866208,XGBoost,CAT-Solv-47,42,n-Pr acetate
86141,CCCOC(C)=O,-1.7493137007719963,XGBoost,CAT-Solv-47,42,n-Pr acetate
86142,CCCOC(C)=O,-1.685564865220875,XGBoost,CAT-Solv-47,42,n-Pr acetate
86143,CCCOC(C)=O,-1.610966212076279,XGBoost,CAT-Solv-47,42,n-Pr acetate
86144,CCCOC(C)=O,-1.5452543215938324,XGBoost,CAT-Solv-47,42,n-Pr acetate
86145,CCCOC(C)=O,-1.48390234484904,XGBoost,CAT-Solv-47,42,n-Pr acetate
86146,CCCOC(C)=O,-1.4214289940474027,XGBoost,CAT-Solv-47,42,n-Pr acetate
86147,CCCOC(C)=O,-1.3598733192933683,XGBoost,CAT-Solv-47,42,n-Pr acetate
86148,CCCOC(C)=O,-1.2984954243291822,XGBoost,CAT-Solv-47,42,n-Pr acetate
86149,CCCOC(C)=O,-1.2427925122378771,XGBoost,CAT-Solv-47,42,n-Pr acetate
86374,C1CCCCC1,-2.6385921488088395,XGBoost,CAT-Solv-47,42,Cyclohexane
86375,C1CCCCC1,-2.5295412160128277,XGBoost,CAT-Solv-47,42,Cyclohexane
86376,C1CCCCC1,-2.4227067115869527,XGBoost,CAT-Solv-47,42,Cyclohexane
86377,C1CCCCC1,-2.3261364142869767,XGBoost,CAT-Solv-47,42,Cyclohexane
86378,C1CCCCC1,-2.234984909536823,XGBoost,CAT-Solv-47,42,Cyclohexane
86379,C1CCCCC1,-2.143235453884897,XGBoost,CAT-Solv-47,42,Cyclohexane
86380,C1CCCCC1,-2.059673909806661,XGBoost,CAT-Solv-47,42,Cyclohexane
86381,C1CCCCC1,-1.9819071528090648,XGBoost,CAT-Solv-47,42,Cyclohexane
86382,C1CCCCC1,-1.9076776229973953,XGBoost,CAT-Solv-47,42,Cyclohexane
86501,CS(C)=O,-0.8954239048789102,XGBoost,CAT-Solv-47,42,DMSO
86502,CS(C)=O,-0.8436293739954563,XGBoost,CAT-Solv-47,42,DMSO
86503,CS(C)=O,-0.7879615381208714,XGBoost,CAT-Solv-47,42,DMSO
86504,CS(C)=O,-0.7305401178508637,XGBoost,CAT-Solv-47,42,DMSO
86505,CS(C)=O,-0.6721999377340762,XGBoost,CAT-Solv-47,42,DMSO
86506,CS(C)=O,-0.6123121810642249,XGBoost,CAT-Solv-47,42,DMSO
86507,CS(C)=O,-0.5473005547144149,XGBoost,CAT-Solv-47,42,DMSO
86508,OCCO,-1.371794216784528,XGBoost,CAT-Solv-47,42,Ethylene glycol
86509,OCCO,-1.3039831033637177,XGBoost,CAT-Solv-47,42,Ethylene glycol
86510,OCCO,-1.229204255032799,XGBoost,CAT-Solv-47,42,Ethylene glycol
86511,OCCO,-1.1453100579518856,XGBoost,CAT-Solv-47,42,Ethylene glycol
86512,OCCO,-1.0683166230216086,XGBoost,CAT-Solv-47,42,Ethylene glycol
86513,OCCO,-0.989805127898026,XGBoost,CAT-Solv-47,42,Ethylene glycol
86514,OCCO,-0.918290812740104,XGBoost,CAT-Solv-47,42,Ethylene glycol
86515,OCCO,-0.8475230827150482,XGBoost,CAT-Solv-47,42,Ethylene glycol
86516,OCCO,-0.7838424432069403,XGBoost,CAT-Solv-47,42,Ethylene glycol
86517,OCCO,-0.7193363685734913,XGBoost,CAT-Solv-47,42,Ethylene glycol
86803,CN1CCCC1=O,-0.1335170637968216,XGBoost,CAT-Solv-47,42,NMP
86804,CN1CCCC1=O,-0.0605653742974377,XGBoost,CAT-Solv-47,42,NMP
86805,CN1CCCC1=O,0.0114803110754647,XGBoost,CAT-Solv-47,42,NMP
86806,CN1CCCC1=O,0.0825687178628691,XGBoost,CAT-Solv-47,42,NMP
86807,CN1CCCC1=O,0.153069012867171,XGBoost,CAT-Solv-47,42,NMP
86808,CN1CCCC1=O,0.2227414983683282,XGBoost,CAT-Solv-47,42,NMP
86809,CN1CCCC1=O,0.2925503532513491,XGBoost,CAT-Solv-47,42,NMP
86810,CN1CCCC1=O,0.3623692810914499,XGBoost,CAT-Solv-47,42,NMP
86811,CN1CCCC1=O,0.4327855398889856,XGBoost,CAT-Solv-47,42,NMP
86930,CN1CCCC1=O,0.2985186379402064,XGBoost,CAT-Solv-47,42,NMP
86931,CN1CCCC1=O,0.3356816193965972,XGBoost,CAT-Solv-47,42,NMP
86932,CN1CCCC1=O,0.3577351305108286,XGBoost,CAT-Solv-47,42,NMP
86933,CN1CCCC1=O,0.4173515257596654,XGBoost,CAT-Solv-47,42,NMP
86934,CN1CCCC1=O,0.424985697601428,XGBoost,CAT-Solv-47,42,NMP
86935,CN1CCCC1=O,0.4748267337015581,XGBoost,CAT-Solv-47,42,NMP
86936,CN1CCCC1=O,0.5298391175765601,XGBoost,CAT-Solv-47,42,NMP
86937,CN1CCCC1=O,0.5386415694720051,XGBoost,CAT-Solv-47,42,NMP
86938,CN1CCCC1=O,0.6007816560903888,XGBoost,CAT-Solv-47,42,NMP
86939,C1CCCCC1,-2.5771246952476043,XGBoost,CAT-Solv-47,42,Cyclohexane
86940,C1CCCCC1,-2.463491762494945,XGBoost,CAT-Solv-47,42,Cyclohexane
86941,C1CCCCC1,-2.3541214881620576,XGBoost,CAT-Solv-47,42,Cyclohexane
86942,C1CCCCC1,-2.2515814236295943,XGBoost,CAT-Solv-47,42,Cyclohexane
86943,C1CCCCC1,-2.154611761838044,XGBoost,CAT-Solv-47,42,Cyclohexane
86944,C1CCCCC1,-2.0641228559395017,XGBoost,CAT-Solv-47,42,Cyclohexane
86945,C1CCCCC1,-1.982155016702994,XGBoost,CAT-Solv-47,42,Cyclohexane
86946,C1CCCCC1,-1.9020634099859628,XGBoost,CAT-Solv-47,42,Cyclohexane
86947,C1CCCCC1,-1.8258200788608627,XGBoost,CAT-Solv-47,42,Cyclohexane
87066,CS(C)=O,-0.5955201666540934,XGBoost,CAT-Solv-47,42,DMSO
87067,CS(C)=O,-0.5390134025214243,XGBoost,CAT-Solv-47,42,DMSO
87068,CS(C)=O,-0.4732452253878516,XGBoost,CAT-Solv-47,42,DMSO
87069,CS(C)=O,-0.4002867126166687,XGBoost,CAT-Solv-47,42,DMSO
87070,CS(C)=O,-0.3235763627122869,XGBoost,CAT-Solv-47,42,DMSO
87071,CS(C)=O,-0.2464600242783716,XGBoost,CAT-Solv-47,42,DMSO
87072,CS(C)=O,-0.1727891933509606,XGBoost,CAT-Solv-47,42,DMSO
87073,OCCO,-0.973256943967369,XGBoost,CAT-Solv-47,42,Ethylene glycol
87074,OCCO,-0.9174469120856968,XGBoost,CAT-Solv-47,42,Ethylene glycol
87075,OCCO,-0.8539815361396805,XGBoost,CAT-Solv-47,42,Ethylene glycol
