Temperature_K,LogS
333.15,1.4363032879225002
333.2,1.2448314769909212
338.15,1.4730861612341797
303.2,0.259160872042177
308.2,0.2789982844574257
313.2,0.2908213498786678
318.2,0.3365428426185072
323.2,0.403160500207099
328.2,0.4874363642264008
333.2,0.520739544984323
303.2,-0.1302379309562846
308.2,0.0074425668450238
313.2,0.1649481921508352
318.2,0.2317235377022282
323.2,0.2735921599441651
328.2,0.3124185551300731
333.2,0.3423681201035822
303.2,-0.0331202266927664
308.2,0.0356973497614798
313.2,0.087824565020754
318.2,0.09938635121641
323.2,0.1379207638889847
328.2,0.173247334430255
333.2,0.1941841609642998
288.15,-0.0936550247366727
291.15,-0.0344006738068982
294.15,0.0247141991933785
297.15,0.0836933556695505
299.15,0.1231417278598163
301.15,0.1625929348137446
303.15,0.2019343331962554
305.15,0.2421073205878843
307.15,0.281422712458188
309.15,0.3217752262248225
311.15,0.3614789779581174
313.15,0.4025003134727379
315.15,0.443311177974627
317.15,0.4850244738577855
319.15,0.5269082884654867
323.15,0.6126927657811019
327.15,0.7016602026509675
330.15,0.7714483291140226
333.15,0.8441262132228883
303.2,-0.6774056892408469
308.2,-0.4157983517475506
313.2,-0.1542425201601077
318.2,-0.0610078263173472
323.2,0.0639832566788189
328.2,0.1496581797007234
333.2,0.2229924644329784
288.15,-0.16352870771876
291.15,-0.1098132566138701
294.15,-0.0554665450894569
297.15,-0.0017574062701817
299.15,0.0340997223088076
301.15,0.070146842460899
303.15,0.1063816654519592
305.15,0.1424518090258202
307.15,0.1766634356827424
309.15,0.2149439985836114
311.15,0.2511480569420253
313.15,0.2882373517209421
315.15,0.3253688440065591
317.15,0.3618877614861057
319.15,0.4001056996077354
323.15,0.4787585209684166
327.15,0.5558540594684644
330.15,0.6192161429603448
333.15,0.6794557678497901
293.7,0.7034802751488725
303.3,0.7102725434865971
313.4,0.7196560612321514
288.15,0.7500605844567199
291.15,0.7779466178710004
293.7,0.7523924829269985
294.15,0.803278539476846
297.15,0.8274413089010908
299.15,0.841148317316821
301.15,0.8542307744385162
303.15,0.8667793932693838
303.2,-0.0405963717495894
303.3,0.7970919581134291
305.15,0.8788345893064731
307.15,0.8895940935011886
308.2,0.0542634079978496
309.15,0.8990384612932307
311.15,0.9083914039648876
313.15,0.9161519922577692
313.2,0.0941108894182847
313.4,0.8152303857859584
315.15,0.9237193003802614
317.15,0.928187368834025
318.2,0.1368882201992118
319.15,0.9345657439920516
323.15,0.9423440255338104
323.2,0.2037554828764199
327.15,0.9469259152485354
328.2,0.3043232617736758
330.15,0.9480978619425628
333.15,0.9470646535023852
333.2,0.3691688512309933
288.15,-0.245237355771687
291.15,-0.2203037532729668
294.15,-0.1954701034379246
297.15,-0.1707758479043417
299.15,-0.1544827823546235
301.15,-0.138182972044679
303.15,-0.1219509015799244
305.15,-0.10579534853395
307.15,-0.0897237801018283
309.15,-0.0737424825248401
311.15,-0.0577520492626375
313.15,-0.0418682841894727
315.15,-0.0259911715939683
317.15,-0.0101874640400762
319.15,0.0055422746327587
323.15,0.0368073280062148
327.15,0.0679723348659952
330.15,0.0917260771295954
333.15,0.1151540307293778
278.15,0.7439895100909961
283.15,0.7887851999651435
288.15,0.8359773710261419
288.15,0.8381910181140154
291.15,0.8655619216565789
293.15,0.8762261948068003
293.7,0.887956071318357
294.15,0.8924113119946545
297.15,0.9179995182997548
298.15,0.9255158006181166
299.15,0.9351702979557486
301.15,0.9518290220898408
303.15,0.9701202648368932
303.15,0.987780773634648
303.2,0.5310544986592954
303.3,0.991727742735962
305.15,0.9871687831075882
307.15,1.0037286185976348
308.15,1.0270757789679488
308.2,0.6496498170239223
309.15,1.0195155842513643
311.15,1.0364685828622908
313.15,1.0483310124127627
313.15,1.052344539327732
313.2,0.7402586039281915
313.4,1.054797101922791
315.15,1.0684184287942868
317.15,1.0840856919639368
318.2,0.8568355484082193
318.65,1.0881935990418332
319.15,1.1002300741668618
322.2,1.0981022727112888
323.15,1.1105367050984023
323.15,1.1308101376568478
323.2,0.9531024141633048
327.15,1.1613373877231554
328.15,1.133599050487978
328.2,1.0037031608039937
330.15,1.1839421651847866
333.1,1.150294807952025
333.15,1.1623847380930683
333.15,1.2060905163160691
333.2,1.0595326471156157
338.15,1.1959718877058363
303.2,0.3141386598607609
308.2,0.348755270294908
313.2,0.4522766110794528
318.2,0.4716130451465367
323.2,0.521368125052883
328.2,0.5581456332052055
333.2,0.5976846483321958
303.2,0.2763682566944408
308.2,0.3190810798393772
313.2,0.3396340650931849
318.2,0.3624853934491488
323.2,0.3873645345593509
328.2,0.428158065261597
333.2,0.4743227529383785
303.2,-0.8779763924712818
308.2,-0.7710646762694515
313.2,-0.6861678925373899
318.2,-0.6510934725693752
323.2,-0.5560392990132675
328.2,-0.5039988830842911
333.2,-0.413681395751307
303.2,-0.3163051066009737
308.2,-0.2177679775469045
313.2,-0.1285066454718599
318.2,-0.0126693168376957
323.2,0.1175991002076733
328.2,0.2255099198256152
333.2,0.2861659486061337
298.15,0.3192474939986262
303.15,0.3638852114151852
303.2,0.1800708357622411
308.15,0.4237019072964804
308.2,0.2271399585311723
313.15,0.4641243851365997
313.2,0.2747731617117859
318.15,0.5175519376755054
318.2,0.3355011687943134
323.15,0.5723572406405448
323.2,0.3580641442973457
328.15,0.6333012111949167
328.2,0.3873460231615127
333.15,0.6820392576929006
333.2,0.4038537975927111
278.15,0.8464662408926815
283.15,0.8846629134596178
288.15,0.9252703212681396
293.15,0.9743891678677808
298.15,0.9897550047126232
298.15,1.01577443316039
303.15,1.0255363468245953
303.15,1.0479690207633927
303.2,0.5908744672010108
308.15,1.0773134099891075
308.15,1.08615989832903
308.2,0.7031140987652862
313.15,1.1279737329335566
313.15,1.1323697305647795
313.2,0.813749441297918
318.15,1.1724979125213073
318.2,0.9208840302237318
318.65,1.1630207954748344
323.15,1.2119213648346017
323.15,1.2175590122470226
323.2,0.9980268231366068
328.15,1.2568055399085405
328.15,1.2586654942151907
328.2,1.0482918380773874
333.15,1.3030633392995918
333.15,1.3072493659762416
333.2,1.0890911104090737
338.15,1.3551688521408451
278.15,-0.6489944975218953
283.15,-0.5055215970048964
288.15,-0.3812592139777265
293.15,-0.235626204604492
298.15,-0.1123861505728998
303.15,0.006894486123037
308.15,0.1171908083386253
313.15,0.2374020184244805
318.15,0.3493105398194973
323.15,0.4558295228401602
328.15,0.5642543795092353
333.15,0.6686173519502063
278.15,0.328146322112594
283.15,0.3585947183234482
288.15,0.3817135027950237
293.15,0.4099317183362251
298.15,0.4362511105524149
303.15,0.4639459427743176
308.15,0.4932506010163522
313.15,0.5238554156588019
318.15,0.5499825799408486
323.15,0.5798539448840454
328.15,0.611280824744662
278.15,0.170245058886815
283.15,0.2232574706130015
288.15,0.2780047815566505
293.15,0.3301356525958272
298.15,0.3816164320853004
303.15,0.4354262626945788
308.15,0.4853632042158651
313.15,0.5377088405647713
318.15,0.5874021381417105
323.15,0.6386907850136322
328.15,0.6885161917770537
333.15,0.7380995018368192
278.15,0.0443858790769941
283.15,0.1099431050833549
288.15,0.1688797053861455
293.15,0.2294156247615406
298.15,0.2917524751320248
303.15,0.3502211494199476
308.15,0.4074983691125259
313.15,0.4622360052880669
318.15,0.5180615421100269
323.15,0.5727732542585025
328.15,0.6258247473199349
333.15,0.6794557678497901
278.15,-0.3046919013129597
283.15,-0.2801059453372235
288.15,-0.2528773644260249
293.15,-0.2281130214855638
298.15,-0.1922992620815522
303.15,-0.165885295911146
308.15,-0.1363432977540444
313.15,-0.1050338357961166
318.15,-0.0741270256079803
323.15,-0.0414030997902896
328.15,-0.009004521292567
333.15,0.0263978244587161
278.15,0.4469387473909517
283.15,0.4991930528964868
288.15,0.5436955767155238
293.15,0.5931461772121193
298.15,0.6420187428210572
303.15,0.6888230354509418
308.15,0.7353093036566676
313.15,0.7810378000559718
318.15,0.8273954147284113
323.15,0.872554036154364
328.15,0.9190221479394836
333.15,0.9656343323026017
278.15,0.52325584376339
283.15,0.5927454832711303
288.15,0.6647681382100067
293.15,0.7294930105043311
298.15,0.7964596072629837
303.15,0.8575991504113868
308.15,0.9213181251887942
313.15,0.9818925506209648
318.15,1.0405067509958952
323.15,1.0989121271264828
328.15,1.1589676577828203
333.15,1.2172347215792994
278.15,-0.6844034246844729
280.15,-0.6492619376179389
282.15,-0.6204239714621481
284.15,-0.5740375793630653
286.15,-0.5416153257824914
288.15,-0.508745913205831
293.15,-0.4312435522376482
278.15,-0.411707433143014
280.15,-0.3936652527339803
282.15,-0.3730217467425396
284.15,-0.3452578118413391
286.15,-0.3082365849808503
288.15,-0.2721956466716997
293.15,-0.1832792545197895
278.15,0.8372418976152592
280.15,0.853363289443787
282.15,0.880201213612988
284.15,0.9089410747955418
286.15,0.938528725078716
288.15,0.976521262539664
293.15,1.0484628239539655
288.15,-0.7023159973472279
290.75,-0.7352924359046432
293.15,-0.5987250182266945
296.95,-0.6471932567838719
298.15,-0.5224974066065426
301.35,-0.6022362272956189
303.15,-0.4548697562846669
303.55,-0.5624292801268641
305.65,-0.5494894218528977
308.15,-0.3880503742690411
309.65,-0.4807268453954547
310.25,-0.4662553829601759
313.75,-0.4338394232055146
315.15,-0.3237582185716381
316.55,-0.382582483962563
317.15,-0.3772795983854671
318.15,-0.2977940364440879
321.15,-0.3207031818257016
322.65,-0.3008686990856402
323.15,-0.2617081061161398
328.95,-0.2192639806674515
329.25,-0.2178530677899604
332.45,-0.1588023111121588
334.55,-0.1531550163941606
335.55,-0.099758152891801
340.25,-0.0240511311629481
282.85,-0.7658150851923917
288.15,-0.8033456252262365
289.15,-0.7020127043957487
293.15,-0.726211696170825
294.15,-0.6501492798822369
298.05,-0.6058265464833816
298.15,-0.6499205455746019
302.95,-0.5419846953542934
303.15,-0.5816947773447991
308.15,-0.5115694896479572
313.15,-0.4474234443106307
315.15,-0.4424951167140539
317.75,-0.3968628103629484
318.15,-0.3719227839739843
323.15,-0.3030147618147971
282.75,-0.6229361116318031
287.35,-0.5456417577105744
295.15,-0.4286526733539132
297.65,-0.3803595055543149
305.95,-0.2540740235436564
310.55,-0.1840465411075635
315.35,-0.1457093974476693
320.95,-0.0746318132398129
328.95,0.0151585132929755
334.25,0.0751516654409807
288.15,-0.9917538103551964
288.15,-1.021311415258707
292.95,-0.8679788818389187
292.95,-0.8881728719863141
297.95,-0.7653549260974721
297.95,-0.7801449909703476
303.15,-0.6688264107152537
303.15,-0.6826370850524621
307.45,-0.5944918633854005
307.45,-0.6010979182458369
313.15,-0.5199154375705214
313.15,-0.5240811782972834
317.75,-0.4577924341235356
317.75,-0.4622731548206231
321.45,-0.4016639173580845
321.45,-0.4045456285126823
325.65,-0.3442052255406916
325.65,-0.3533371414593841
329.15,-0.2955442455460528
329.15,-0.317420100195431
283.55,-0.6715487688968731
288.15,-0.6100218457874008
293.45,-0.5199809110351034
298.15,-0.4468288057871781
302.75,-0.3860254852545192
307.35,-0.2990468520320097
312.85,-0.2028175333070079
317.35,-0.1441605517201842
322.55,0.0113397539622742
328.35,0.1666646163636845
333.75,0.280177707179274
288.15,-1.866170358352532
293.15,-1.56761379974358
298.15,-1.4155913421441726
303.15,-1.324044053770439
308.15,-1.2422298202101247
315.15,-1.166991043773435
318.15,-1.1350205955748234
323.15,-1.1161051676869522
278.15,-0.1942356479999381
283.15,-0.1407052590620623
284.25,-0.2771422656923469
288.15,-0.1199337127699065
288.15,-0.2864849068796351
288.25,-0.2782955110011395
293.15,-0.1051037762930602
293.15,-0.2652030632124668
294.45,-0.2385058210755641
298.05,-0.1432177491692563
298.15,-0.0247212151392757
298.15,-0.1434503837300754
303.15,-0.0745230394642336
303.15,0.0589898273050251
304.55,-0.0671503737762065
308.15,-0.0041493953548114
308.15,0.1374708599770727
308.45,0.001068949199669
311.25,0.0380606570282914
313.15,0.2504050670725475
315.15,0.0467156636678532
318.15,0.1315496629649989
318.15,0.3393365143392096
319.15,0.1501478861082088
321.65,0.205390579876028
323.15,0.1809356337631004
323.15,0.420673551325095
328.15,0.2756137204942407
328.15,0.5086077872656063
331.95,0.3223417391709091
333.15,0.6031194873740349
293.15,0.0716967698293491
297.15,0.1170998592485268
302.45,0.1689733789293245
306.25,0.2043025944716757
310.35,0.2458478117935273
314.35,0.287093803994193
318.15,0.3308443067058975
321.35,0.3775194029915382
326.15,0.4230702540832927
330.65,0.4680790906230427
335.45,0.5144053284091694
294.15,-1.0587310989288066
295.25,-1.0486132484842152
298.45,-0.985844214029392
298.55,-0.9594861257097168
299.85,-0.960456529301092
302.45,-0.9095897095616284
303.95,-0.867430717511465
304.05,-0.8744415174613356
307.15,-0.8263471978865184
308.05,-0.7921282108104167
309.75,-0.7727271773780091
312.25,-0.7277500818320204
312.45,-0.7251095938962279
316.05,-0.6830847075512678
317.05,-0.6433359212821951
319.35,-0.6231937907388568
321.75,-0.5738731896929397
323.85,-0.5713013732683935
326.35,-0.5122122053697753
328.55,-0.5032190085609354
331.55,-0.4494282090662296
333.75,-0.4405353470851343
335.25,-0.4017826637639882
337.15,-0.3907168686851793
340.85,-0.3444218938635169
278.15,-0.5217113517000462
278.15,-0.6628856285605228
283.15,-0.4202923725266099
283.15,-0.4373372116852789
283.15,-0.5634352205609505
288.15,-0.3182854388211021
288.15,-0.3895204692462299
288.25,-0.3082064541400848
292.65,-0.2595250912101752
293.15,-0.2134211319701943
293.15,-0.3232861430010891
295.95,-0.2936706154928657
298.05,-0.1355932568317356
298.15,-0.1249402380842009
298.15,-0.2395836741885995
299.85,-0.2271794243869414
302.05,-0.0842348914925358
303.15,-0.048892207403139
303.15,-0.1481729844366333
305.45,-0.1416131817770428
308.15,-0.0814974625518441
308.15,0.0353272227509673
308.45,0.0428002536219387
310.05,-0.0614072486973415
311.95,0.1002647534365855
313.15,0.1108701793808843
313.15,0.1287589537454184
315.35,0.0158785497514946
318.15,0.1561003510162964
318.65,0.2244930231099722
319.15,0.2215201257894217
319.45,0.0878805860002909
322.75,0.31169505754598
323.15,0.2570107234792843
323.15,0.3050663816208613
324.65,0.165251255139257
328.15,0.3153106764463731
328.15,0.3679655011396143
328.15,0.3839668052225243
328.75,0.2283278119337206
331.55,0.4372054382445849
331.95,0.2784593223141327
333.15,0.3756421702453211
333.15,0.4454685405268004
336.85,0.3467984759203292
338.15,0.5426267636797864
283.15,-5.523151829500287
288.15,-5.357759328704431
293.15,-5.182253765873559
298.15,-5.016859781332663
303.15,-4.857501400418322
308.15,-4.701112271153392
313.15,-4.555651381554856
318.15,-4.421518137375678
278.15,-2.2656207192784374
283.15,-2.128025888603137
288.15,-2.004870165914697
293.15,-1.887802367412078
298.15,-1.7736045409663346
303.15,-1.6622578498324396
308.15,-1.5568083409767302
313.15,-1.4624149542952771
318.15,-1.3754785228302382
278.15,-1.5457759458899931
283.15,-1.4666078974307113
288.15,-1.362401920963146
293.15,-1.2595022131842983
298.15,-1.1579167704596116
303.15,-1.051731441284024
308.15,-0.9579489232379652
313.15,-0.8633277844993538
318.15,-0.7737609721374444
278.15,-2.3205007903714683
283.15,-2.192187523776032
288.15,-2.0615496123869943
293.15,-1.9342196365079207
298.15,-1.8200694036812328
303.15,-1.71402776794111
308.15,-1.610083452479992
313.15,-1.5125076637452968
318.15,-1.4197904464714803
278.15,-1.50203474917166
283.15,-1.3752278877232775
288.15,-1.2630871414937697
293.15,-1.1491257762100724
298.15,-1.034865020940344
303.15,-0.9350315258312276
308.15,-0.8360656690820482
313.15,-0.7435600602859431
318.15,-0.659749958637161
278.15,-2.1214856818406185
283.15,-2.0117196875121723
288.15,-1.8969090542716849
293.15,-1.778876117366496
298.15,-1.6719395978465
303.15,-1.5641188463771332
308.15,-1.4564152189144248
313.15,-1.3580087649726524
318.15,-1.270589203370764
278.15,-2.0793602128852817
283.15,-1.9645487910014432
288.15,-1.8430782031823465
293.15,-1.728670565803101
298.15,-1.6228342084007772
303.15,-1.5127438337355374
308.15,-1.4149246947551488
313.15,-1.3206576582356573
318.15,-1.2226302595347025
278.15,-2.0232066566230436
283.15,-1.910007215149398
288.15,-1.7913423714890693
293.15,-1.6759792091118402
298.15,-1.5628592081937829
303.15,-1.4650031108051522
308.15,-1.3633868802711426
313.15,-1.269352650902733
318.15,-1.181232261764104
278.15,-2.025700396330574
283.15,-1.9312547043145711
288.15,-1.8097243395198428
293.15,-1.6932660449335737
298.15,-1.5863697684375735
303.15,-1.4803775792077434
308.15,-1.377091537520247
313.15,-1.279627850679358
318.15,-1.1915627343352733
278.15,-1.943994297159109
283.15,-1.8240893409539851
288.15,-1.702190606813165
293.15,-1.587551447863398
298.15,-1.48113141783909
303.15,-1.3766953249539648
308.15,-1.2823807596689758
313.15,-1.1922958232805856
318.15,-1.1006219787543228
278.15,-3.4179733632413716
283.15,-3.2793510737257283
288.15,-3.1305412528465344
293.15,-2.9978712903093094
298.15,-2.8719105282585904
303.15,-2.742402645787183
308.15,-2.62065110367041
313.15,-2.509340149807
318.15,-2.4085744019938606
278.15,-3.2130669927537365
283.15,-3.073058056658949
288.15,-2.943204556431776
293.15,-2.8052279193260388
298.15,-2.6766602994870685
303.15,-2.5484050590669907
308.15,-2.4267834985208863
313.15,-2.308525321286554
318.15,-2.193530434941781
288.15,0.5652930570685235
292.75,0.5301829141030479
293.15,0.6305668675139542
297.84,0.5899246643002216
298.15,0.6924773865177692
301.3,0.6457781258413198
303.15,0.7393080894601731
304.47,0.690042578369938
307.28,0.7376471269798308
308.15,0.8173236804989861
310.19,0.7741312756895623
313.64,0.8227042472006633
315.15,0.8854894941592351
316.5,0.8670592516341632
318.15,0.9446126065290492
319.05,0.90793673514339
321.38,0.9504014262086418
323.15,1.0240325549031355
325.45,1.0026348939086114
327.38,1.0491638207196583
332.97,1.1123900676232876
335.25,1.185179284629229
338.05,1.2448268797326358
341.94,1.3110190916434332
344.21,1.3667679077138464
347.24,1.4319047493961734
349.88,1.4871298078566275
353.36,1.606791461785657
288.15,0.4864453321273857
293.15,0.5500879948924631
298.15,0.622738128578782
303.15,0.6817868646722854
308.15,0.8144742669441638
315.15,0.8005385616011264
318.15,0.8964699972523232
323.15,0.9693112230760778
289.55,0.6231370358859829
294.15,0.6993078660838581
302.15,0.8291568510808939
305.65,0.880616124716012
309.15,0.9341311904106518
312.85,0.9785903182051752
316.15,1.0240102312734718
319.65,1.0702730356211485
323.65,1.1285588198207042
332.15,1.2612621211932575
288.15,-0.0135427841155405
293.15,0.0811414248049872
298.15,0.1538505549305135
303.15,0.1905409525031823
308.15,0.2345027465973382
315.15,0.3266716811705259
318.15,0.4626405268272307
323.15,0.6381751379360835
288.15,0.4341616052119375
293.15,0.5063357451999758
298.15,0.5600852285577859
303.15,0.6287534222780422
308.15,0.6979806220071196
315.15,0.8007205241576619
318.15,0.8973855942096862
323.15,0.9501933528282956
287.05,0.8038071311724264
295.55,0.8875162019473491
299.15,0.9248919536012382
302.85,0.9633403103895118
306.95,1.0049918391219894
310.15,1.0472192049870344
313.45,1.0933412005976986
317.15,1.147955237590654
321.15,1.206452669252173
324.85,1.2631824633275353
328.95,1.3256416609618935
294.0,0.2678483829910453
294.15,0.2394402953418391
295.35,0.2942953004718237
298.45,0.2846021298062893
299.35,0.3337231227422744
299.7,0.3493209660821395
302.45,0.3238200439923717
303.65,0.3720415648879355
304.5,0.4115876749909417
307.15,0.3773539292262222
307.75,0.4485410892968502
308.05,0.4798540147551481
311.85,0.5008512739287773
311.94,0.5312537243664979
312.45,0.4698244944612441
314.15,0.5724141007343896
317.05,0.5415554409373572
317.54,0.6199386052711614
320.3,0.6717635797768347
321.75,0.6222517461852792
325.05,0.7314856516564522
326.35,0.7025389925864178
326.95,0.7787839726553389
330.5,0.8409185824929607
331.55,0.7929929681328926
333.81,0.8925632221370812
335.23,0.9264485297654266
335.25,0.8549627587894203
338.35,0.9858277391816194
342.65,1.061904043091461
346.8,1.1329928112456498
347.65,1.185691284991766
349.7,1.2374151928228894
351.5,1.2841192871470006
353.65,1.3357333037660557
279.15,0.6431434391396713
281.15,0.6737735578638242
284.15,0.7123616500636619
286.15,0.7922612815316532
288.05,0.8976929111508484
289.15,0.8724055184736474
291.15,0.9123930314818052
292.95,0.992996408447582
293.15,0.9497821414423596
297.85,1.072998013971431
298.15,1.0229233679652778
302.15,1.1086260998655943
303.25,1.1519783542381636
304.15,1.140548582920008
307.15,1.182307849206795
308.05,1.2226403701737023
310.15,1.2303138932636155
312.15,1.2623958670401052
312.95,1.2871973134760386
316.15,1.3317892695517584
317.15,1.3446450219487935
318.05,1.3659117089151316
318.15,1.3489099046455637
320.55,1.3872747227738031
322.25,1.4278206162305755
323.15,1.4250807805531625
326.75,1.4902192499900886
327.65,1.4788804535424973
329.15,1.5585436171594067
330.85,1.560523463051094
332.15,1.595984214449487
334.25,1.603876946618246
336.15,1.6980709497261313
342.15,1.7997684457630332
294.55,0.652176151530889
301.09,0.6630830617929326
306.05,0.679171753289477
311.7,0.6940606051359658
313.35,0.6981359066883055
317.43,0.7072685855068076
321.45,0.7159334649899683
325.05,0.7297409849738831
329.09,0.7466192249438706
332.8,0.7607515819204678
336.73,0.7755529883785384
288.15,-0.5555774380956464
293.15,-0.464892365125396
297.93,-0.4566577319017028
298.15,-0.3905589213292711
301.75,-0.3687459257402903
301.85,-0.373990306973238
302.7,-0.3602330460488117
303.15,-0.3244668128388812
305.55,-0.3096065682300095
306.25,-0.306553416361046
306.65,-0.3043410020352566
308.15,-0.2396494812747018
308.85,-0.2523695466473037
308.85,-0.2529389685658982
311.67,-0.2236740363090844
312.35,-0.1895556274325963
314.65,-0.16850173811668
315.15,-0.1583364015978768
315.2,-0.1641754305213945
315.85,-0.1269304901163462
318.15,-0.0835791717573244
318.15,-0.1192394994315528
319.33,-0.1047614729127814
319.75,-0.0676972556612818
321.05,-0.0732863712074199
322.95,-0.007696894711333
323.15,-0.0105637580397838
323.49,-0.0397027187934454
325.65,0.0018622334498582
326.57,0.0064737794155286
328.55,0.0831526607109016
329.3,0.0470998023365324
330.55,0.0860580630243245
332.85,0.0963071941286919
333.55,0.1652650059690892
334.05,0.140063569894738
335.77,0.1616022647173242
338.25,0.2461994018934535
339.55,0.2167277412871404
340.05,0.2274316256903534
288.15,-0.645214851429303
293.15,-0.5785614836086487
298.15,-0.4997373611203358
298.15,-0.6347413447071333
300.15,-0.6071654941139871
302.15,-0.5780595553311663
303.15,-0.445221047720307
304.15,-0.5482936934244134
306.15,-0.5197203195576444
308.15,-0.3554905134797125
308.15,-0.4934535930147646
310.15,-0.4632844254897796
312.15,-0.4325795373313632
314.15,-0.3975381482768266
315.15,-0.3077823380544773
316.15,-0.3655792771556952
318.15,-0.2590282117807887
318.15,-0.328964496304186
323.15,-0.1489687410457627
323.15,-0.2327459890463006
289.65,-0.5028378858438499
289.65,-0.503032851915461
294.55,-0.4226316459121536
294.55,-0.4232830516692613
299.45,-0.3393498066932097
299.45,-0.339620335361356
303.25,-0.2642777938372366
303.25,-0.2643925559053177
307.45,-0.1956352417978976
307.45,-0.1960309348680763
310.85,-0.1434437168802309
310.85,-0.1437090520236463
315.55,-0.0577523295151945
315.55,-0.0578262339451808
319.45,0.0207478335565479
319.45,0.0209997197875995
322.85,0.090718523236045
322.85,0.0908830380523195
329.75,0.2425730331491056
329.75,0.2427381092591219
288.15,-1.530342043077288
293.15,-1.4232001863699002
298.15,-1.29546444872567
303.15,-1.1669694688999392
308.15,-1.0636385469327496
315.15,-0.9818161336473518
318.15,-0.9279192701165276
323.15,-0.8478675956081719
288.15,-0.2989281228025413
293.15,-0.2201889736650775
298.15,-0.1593810528057037
303.15,-0.1262388098516752
308.15,-0.0078078194696629
315.15,0.0813173218348547
318.15,0.1690200570431009
323.15,0.2820874839310601
290.8,0.6177623290312056
295.05,0.6311452251480494
301.25,0.6463541087002915
304.45,0.6587258634388773
307.27,0.6675108460181434
311.1,0.6846982091880947
316.75,0.7053805207871457
323.85,0.7317101953977839
329.35,0.7555470968375898
335.25,0.7758284587571929
287.95,-0.0570170185128272
293.45,0.0232774466205952
298.35,0.0895031393967086
302.95,0.144699535813782
307.15,0.1940404134108986
310.15,0.2383950262307205
313.15,0.2807970725673742
316.35,0.3219038271737284
319.95,0.3606379528777005
323.15,0.4011652018026774
328.25,0.4631766493729239
292.95,0.8078249734034292
296.15,0.8154079285366376
299.35,0.8241148626738448
301.35,0.8274851128548696
305.45,0.8402245766408181
309.85,0.85364755065093
314.47,0.8660401073357544
320.25,0.8833062257221336
324.95,0.8947629374827796
328.95,0.909359751666739
334.7,0.9263878966370106
298.15,-3.3727068790602517
300.15,-3.278464063740737
302.15,-3.1757634441779254
304.15,-3.0580240793429225
306.15,-2.9756492863247
308.15,-2.869143631496702
310.15,-2.7743627178857655
312.15,-2.6870719003440846
314.15,-2.6081850173516683
316.15,-2.526720345115858
318.15,-2.446026383390831
323.15,-2.2523801004367
328.15,-2.0610515752601732
333.15,-1.8806861964134127
298.15,-1.58492002812069
300.15,-1.56381453499775
302.15,-1.5450680008420834
304.15,-1.5202043385377315
306.15,-1.497141078112192
308.15,-1.4761983822797695
310.15,-1.4565335377057225
312.15,-1.4374250145300589
314.15,-1.417688123991817
316.15,-1.4023656905233275
318.15,-1.3853475085716604
323.15,-1.3436699990581469
292.75,-0.9937284478393562
293.75,-0.913374040555009
294.15,-0.91531475833077
294.55,-0.9699067630678792
297.23,-0.865047463808807
297.75,-0.8498195412804479
298.45,-0.8331359772157549
298.75,-0.8412407414456776
300.25,-0.8316070826087338
301.25,-0.8465500619333404
302.05,-0.7815614828995874
302.35,-0.8002666428097236
302.45,-0.7619134979402418
304.09,-0.7773102999358493
305.45,-0.73952822728915
305.45,-0.73952822728915
306.65,-0.7095124282113642
307.15,-0.6884184915984485
309.75,-0.6510939338199483
309.95,-0.6511844425188029
310.55,-0.6476070201894157
312.45,-0.6213136312662405
312.55,-0.6334346235600634
313.95,-0.5755047247083456
314.45,-0.5757320267715669
317.05,-0.559783089704532
317.85,-0.5063529709905741
318.25,-0.5065355484348018
318.4,-0.4764071554806275
321.15,-0.4446393730250338
321.75,-0.4759769349789942
324.35,-0.3854393627305335
324.35,-0.3854393627305335
326.35,-0.4016424097636101
327.55,-0.355831241877402
327.65,-0.3305945270403921
327.65,-0.3305945270403911
331.55,-0.3084694784520611
331.65,-0.2747517076805176
331.65,-0.2747517076805175
334.75,-0.2168964122691038
334.75,-0.22218044766785
335.25,-0.2290597962936777
338.55,-0.1663944471743852
339.05,-0.174671341308665
340.45,-0.1328431345865294
341.35,-0.1199804538642406
342.85,-0.0773681871822367
344.53,0.0144667031220272
344.95,-0.0386244917936053
347.65,0.059943606675338
349.85,0.0138615681548861
355.15,0.1238873047488235
278.15,-1.1652076730446443
283.15,-1.099807051307966
288.15,-0.967380227948172
293.15,-0.7234543159668435
293.15,-0.8769752430675518
298.15,-0.7684436183027468
298.35,-0.5921789128733619
303.15,-0.674944770566458
303.85,-0.476854312356151
307.25,-0.3976286280886258
308.15,-0.5785556446211932
310.55,-0.3359041491344465
313.15,-0.464639003080939
316.15,-0.1976588375701799
318.65,-0.3304948759295485
320.55,-0.1112607076994257
323.15,-0.2227200916566394
325.65,-0.0081456047427045
328.15,-0.0739790041035382
331.35,0.1092426507380409
333.15,0.0757780823426535
336.75,0.2128904459673845
338.15,0.1334058606225041
283.15,-2.1770064888276917
288.15,-1.9133085172200013
293.15,-1.6382269582710731
298.15,-1.5380964419124794
303.15,-1.2868758991470697
308.15,-1.113812832288252
313.15,-0.9024170966243664
316.15,-0.7817470922082955
318.15,-0.6994187493124677
303.35,-1.8546579432082444
308.05,-1.719577542881715
312.55,-1.564202093787719
317.95,-1.1900186120720468
303.15,-1.880983756393812
308.75,-1.7064048319562717
313.15,-1.5459352582087675
318.55,-1.2076971190108765
